OTUID,kingdom,phylum,class,order,family,genus,species,confidence
OTU_119,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Mycoplana,,1
OTU_2818,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Segetibacter,,0.98
OTU_2819,Bacteria,Proteobacteria,Betaproteobacteria,,,,,1
OTU_3772,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,,1
OTU_2814,Bacteria,Acidobacteria,DA052,Ellin6513,,,,1
OTU_2815,Bacteria,TM7,TM7-1,,,,,0.86
OTU_2816,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,0.97
OTU_2817,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,,0.97
OTU_2810,Bacteria,,,,,,,0.92
OTU_2811,Bacteria,,,,,,,0.93
OTU_2812,Bacteria,Proteobacteria,,,,,,0.85
OTU_2813,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,0.99
OTU_3807,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,,1
OTU_378,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,,1
OTU_379,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,1
OTU_376,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,,0.96
OTU_377,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,1
OTU_374,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,,0.99
OTU_375,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,0.98
OTU_372,Bacteria,Chloroflexi,Ellin6529,,,,,1
OTU_373,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,0.93
OTU_370,Bacteria,Cyanobacteria,Chloroplast,Streptophyta,,,,1
OTU_371,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Terriglobus,,0.97
OTU_688,Bacteria,,,,,,,1
OTU_689,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Flavihumibacter,,1
OTU_686,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,OM60,,,1
OTU_687,Bacteria,,,,,,,0.99
OTU_684,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,,0.98
OTU_685,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,0.96
OTU_682,Bacteria,Firmicutes,,,,,,0.81
OTU_683,Bacteria,Cyanobacteria,ML635J-21,,,,,1
OTU_680,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,,0.95
OTU_681,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Ellin5290,,,,1
OTU_3963,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Rudanella,,1
OTU_2923,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,,1
OTU_3962,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,,1
OTU_3637,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,,1
OTU_3960,Bacteria,Chloroflexi,Anaerolineae,SBR1031,oc28,,,1
OTU_3636,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,,0.96
OTU_3189,Bacteria,,,,,,,0.97
OTU_3528,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Dyadobacter,,1
OTU_3815,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,,1
OTU_1527,Bacteria,,,,,,,0.95
OTU_2920,Bacteria,Firmicutes,Clostridia,Clostridiales,[Tissierellaceae],Sedimentibacter,,1
OTU_2921,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,,,1
OTU_2922,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,,,0.89
OTU_1526,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7,,,1
OTU_2924,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,echinoides,0.86
OTU_2925,Bacteria,,,,,,,0.96
OTU_2926,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Blattabacteriaceae,Sulcia,muelleri,1
OTU_2927,Bacteria,,,,,,,0.98
OTU_2928,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,0.99
OTU_1521,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,,1
OTU_1520,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,,,0.95
OTU_978,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,,,1
OTU_979,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,0.81
OTU_1615,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,,0.97
OTU_1614,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,,,0.83
OTU_1613,Bacteria,,,,,,,1
OTU_1612,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,,0.81
OTU_1611,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,0.85
OTU_1610,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.84
OTU_970,Bacteria,Acidobacteria,PAUC37f,,,,,1
OTU_971,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,1
OTU_972,Bacteria,OP11,OP11-3,,,,,0.98
OTU_973,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,,0.98
OTU_974,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,1
OTU_975,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,[Chromatiaceae],Rheinheimera,,1
OTU_976,Bacteria,Firmicutes,Bacilli,Lactobacillales,,,,1
OTU_977,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Nesterenkonia,,0.86
OTU_134,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,,,0.99
OTU_135,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Dysgonomonas,gadei,1
OTU_2804,Bacteria,OP11,OP11-3,,,,,0.89
OTU_640,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Myroides,odoratimimus,1
OTU_1617,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,,,0.84
OTU_641,Bacteria,,,,,,,0.88
OTU_1616,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Proteus,,1
OTU_130,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,,1
OTU_2885,Bacteria,Cyanobacteria,Synechococcophycideae,Pseudanabaenales,Pseudanabaenaceae,Leptolyngbya,,1
OTU_131,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,,,,0.99
OTU_2884,Bacteria,,,,,,,1
OTU_132,Bacteria,,,,,,,0.95
OTU_2219,Bacteria,TM7,SC3,,,,,0.91
OTU_2883,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,0.97
OTU_133,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinosynnemataceae,,,0.94
OTU_3773,Bacteria,GN02,BD1-5,,,,,0.93
OTU_2882,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,bacteriovorus,0.95
OTU_1109,Bacteria,,,,,,,1
OTU_1108,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,,,1
OTU_1758,Bacteria,Firmicutes,Clostridia,Clostridiales,[Tissierellaceae],Jan-68,,1
OTU_1103,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,0.82
OTU_1102,Bacteria,,,,,,,0.87
OTU_1101,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,Candidatus Koribacter,,1
OTU_1100,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,,1
OTU_1107,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],Chryseobacterium,,1
OTU_1106,Bacteria,Proteobacteria,,,,,,0.8
OTU_1105,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,,0.98
OTU_1104,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,rosea,0.96
OTU_1756,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,,,0.92
OTU_190,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],Chryseobacterium,,1
OTU_1757,Bacteria,OD1,ZB2,,,,,0.82
OTU_2887,Bacteria,Firmicutes,Bacilli,Lactobacillales,,,,0.95
OTU_1619,Bacteria,Actinobacteria,Actinobacteria,WCHB1-81,At425_EubF1,,,1
OTU_1618,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,,1
OTU_1046,Bacteria,Firmicutes,Clostridia,Clostridiales,,,,0.88
OTU_1047,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Baumannia,cicadellinicola,1
OTU_1044,Bacteria,Proteobacteria,Alphaproteobacteria,BD7-3,,,,1
OTU_1045,Bacteria,,,,,,,0.93
OTU_1042,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,AK1AB1_02E,,,1
OTU_1043,Bacteria,,,,,,,0.94
OTU_1040,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira,,1
OTU_1041,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidisoma,,0.92
OTU_1048,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,,0.96
OTU_1049,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,1
OTU_2886,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,,,1
OTU_3703,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,,,0.98
OTU_2714,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,,1
OTU_3371,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Rothia,amarae,0.93
OTU_3790,Bacteria,,,,,,,0.98
OTU_1747,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.98
OTU_2295,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.86
OTU_1475,Bacteria,Proteobacteria,Betaproteobacteria,,,,,1
OTU_3181,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,,,1
OTU_2615,Bacteria,Firmicutes,Clostridia,Clostridiales,Dehalobacteriaceae,Dehalobacterium,,1
OTU_3029,Bacteria,Acidobacteria,Sva0725,Sva0725,,,,1
OTU_1824,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,0.98
OTU_1825,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Frankiaceae,,,0.98
OTU_1826,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolinaceae,Anaerolinea,,1
OTU_1827,Bacteria,Firmicutes,Clostridia,Clostridiales,,,,0.86
OTU_1820,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,,0.8
OTU_1821,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,0.99
OTU_1822,Bacteria,Firmicutes,Clostridia,Clostridiales,,,,0.93
OTU_1823,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,,1
OTU_1828,Bacteria,OD1,ZB2,,,,,1
OTU_1829,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,,,0.85
OTU_818,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,,,1
OTU_3180,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,,0.95
OTU_3663,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,,0.88
OTU_2249,Bacteria,WS3,PRR-12,wb1_H11,,,,0.95
OTU_2248,Bacteria,,,,,,,0.96
OTU_2824,Bacteria,,,,,,,1
OTU_2792,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Rudanella,,1
OTU_2241,Archaea,Crenarchaeota,Thaumarchaeota,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrososphaera,,0.99
OTU_2240,Bacteria,Firmicutes,Clostridia,Clostridiales,,,,0.85
OTU_2243,Bacteria,Armatimonadetes,[Fimbriimonadia],[Fimbriimonadales],[Fimbriimonadaceae],Fimbriimonas,,0.98
OTU_2242,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,,0.98
OTU_2245,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Hymenobacter,,1
OTU_2244,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Hymenobacter,,1
OTU_2247,Bacteria,Proteobacteria,,,,,,0.93
OTU_2246,Bacteria,[Thermi],Deinococci,Deinococcales,Deinococcaceae,Deinococcus,,1
OTU_1910,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,,1
OTU_1911,Bacteria,Cyanobacteria,Chloroplast,Chlorophyta,,,,0.86
OTU_1912,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,,1
OTU_1913,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,,0.92
OTU_1914,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Akkermansia,,0.86
OTU_1915,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],,,0.94
OTU_1916,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Patulibacteraceae,,,0.99
OTU_1917,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,,0.81
OTU_1918,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Morganella,,0.98
OTU_1919,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,,0.84
OTU_3675,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,,,1
OTU_2881,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,,0.82
OTU_2652,Bacteria,WPS-2,,,,,,1
OTU_3182,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,,1
OTU_2121,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,,1
OTU_2650,Bacteria,,,,,,,1
OTU_2651,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,0.92
OTU_2029,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Bulleidia,,0.97
OTU_2028,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,0.94
OTU_2025,Bacteria,TM7,SC3,,,,,0.99
OTU_2024,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,debontii,1
OTU_2027,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,,0.99
OTU_2026,Bacteria,Proteobacteria,,,,,,0.8
OTU_2021,Bacteria,Proteobacteria,,,,,,0.93
OTU_2020,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,,0.98
OTU_2023,Bacteria,TM7,TM7-1,,,,,1
OTU_2022,Bacteria,Firmicutes,Clostridia,Clostridiales,[Tissierellaceae],Anaerococcus,,1
OTU_2654,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,,,0.98
OTU_1439,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira,,1
OTU_2127,Bacteria,OD1,ABY1,,,,,0.88
OTU_2757,Bacteria,Tenericutes,Mollicutes,,,,,0.82
OTU_1419,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Dysgonomonas,gadei,0.98
OTU_2755,Bacteria,Firmicutes,Bacilli,Bacillales,,,,0.99
OTU_2754,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,,0.98
OTU_2753,Bacteria,TM7,SC3,,,,,0.99
OTU_2752,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,,,0.92
OTU_2751,Bacteria,,,,,,,1
OTU_1418,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,1
OTU_3446,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,,0.96
OTU_2759,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,,,0.95
OTU_2758,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.97
OTU_3818,Bacteria,Firmicutes,Clostridia,Clostridiales,,,,1
OTU_3447,Bacteria,Chloroflexi,Ellin6529,,,,,1
OTU_3440,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,,1
OTU_3441,Bacteria,Proteobacteria,Betaproteobacteria,,,,,0.94
OTU_3758,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,,,0.88
OTU_3442,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,,1
OTU_3754,Bacteria,Proteobacteria,,,,,,0.92
OTU_3755,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,,,0.97
OTU_3756,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,0.97
OTU_3443,Bacteria,Proteobacteria,Betaproteobacteria,,,,,1
OTU_3750,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,,,0.96
OTU_3751,Bacteria,SR1,,,,,,0.91
OTU_3752,Bacteria,,,,,,,0.99
OTU_3753,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,0.94
OTU_2111,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,,0.81
OTU_2110,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,viridiflava,0.87
OTU_2113,Bacteria,Firmicutes,Clostridia,Clostridiales,[Tissierellaceae],Gallicola,,1
OTU_2112,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,1
OTU_2115,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,Ellin6075,,,1
OTU_2114,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Candidatus Azobacteroides,,0.96
OTU_2117,Bacteria,Chloroflexi,Anaerolineae,CFB-26,,,,0.97
OTU_2116,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],,,1
OTU_2119,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,1
OTU_2118,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,0.99
OTU_3190,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Ignatzschineria,,0.98
OTU_3191,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,0.99
OTU_3196,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,,1
OTU_1798,Bacteria,Firmicutes,Clostridia,Clostridiales,[Tissierellaceae],Peptoniphilus,,1
OTU_3194,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,1
OTU_3195,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,0.99
OTU_1442,Bacteria,TM6,SJA-4,,,,,0.98
OTU_1443,Bacteria,FBP,,,,,,0.95
OTU_1440,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.92
OTU_1412,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,,1
OTU_769,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,,,0.81
OTU_768,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,0.98
OTU_1444,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],R4-41B,,,0.97
OTU_1445,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Pilimelia,,0.94
OTU_765,Bacteria,,,,,,,0.99
OTU_764,Bacteria,Proteobacteria,,,,,,0.83
OTU_767,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,BS11,,,0.92
OTU_766,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,,0.94
OTU_761,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,,1
OTU_760,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Erysipelothrix,,1
OTU_763,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,,0.96
OTU_762,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,0.93
OTU_1417,Bacteria,Synergistetes,Synergistia,Synergistales,,,,0.94
OTU_569,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,,0.99
OTU_568,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,,1
OTU_567,Bacteria,Cyanobacteria,Chloroplast,Stramenopiles,,,,1
OTU_566,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Patulibacteraceae,Patulibacter,,1
OTU_565,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,,1
OTU_564,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,,0.94
OTU_563,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,,,0.81
OTU_562,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,,,0.84
OTU_561,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,,1
OTU_560,Bacteria,Gemmatimonadetes,Gemm-5,,,,,1
OTU_1550,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,,1
OTU_1551,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,0.99
OTU_1552,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,,0.99
OTU_163,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Williamsiaceae,Williamsia,,0.99
OTU_95,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,,,1
OTU_96,Bacteria,Synergistetes,Synergistia,Synergistales,Dethiosulfovibrionaceae,TG5,,1
OTU_160,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,,0.96
OTU_167,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,,,1
OTU_166,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,0.99
OTU_165,Bacteria,Firmicutes,Bacilli,,,,,1
OTU_164,Bacteria,Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,,1
OTU_3376,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,0.99
OTU_1554,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,1
OTU_169,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,,0.91
OTU_168,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,,,,1
OTU_98,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,,1
OTU_99,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc,,1
OTU_3370,Bacteria,,,,,,,0.98
OTU_1555,Bacteria,OP3,koll11,GIF10,kpj58rc,,,1
OTU_3408,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,,0.88
OTU_3409,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,,,0.83
OTU_2998,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,,0.99
OTU_187,Bacteria,Firmicutes,Bacilli,Gemellales,Gemellaceae,,,1
OTU_2809,Bacteria,Planctomycetes,Planctomycetia,B97,,,,1
OTU_2808,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,,0.96
OTU_2807,Bacteria,Chloroflexi,C0119,,,,,0.96
OTU_2806,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,,0.98
OTU_2805,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,,1
OTU_186,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Dysgonomonas,,1
OTU_2803,Bacteria,,,,,,,0.94
OTU_2802,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,,0.86
OTU_2801,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,,,1
OTU_2800,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii,0.99
OTU_189,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,,0.81
OTU_309,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Bacillus,thermoalkalophilus,0.86
OTU_308,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus,0.92
OTU_188,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,1
OTU_303,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,,0.99
OTU_302,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.8
OTU_301,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,,1
OTU_300,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,1
OTU_307,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,Geodermatophilus,,0.89
OTU_306,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,,0.9
OTU_305,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,,1
